datetime,ISIN,opening_price_eur,closing_price_eur,minimum_price_eur,maximum_price_eur,daily_traded_volume,StartPrice_eur,EndPrice_eur,desviacion_estandar,EndPrice_mxn
2022-12-31 08:04:00,IE00BLCH4S17,5.764,6.124,5.764,6.124,59569,5.764,5.764,0.0,110.6688
2022-12-31 08:04:00,IE00BLCHJ534,21.37,21.82,21.35,21.82,0,21.35,21.35,0.0,409.92
2022-12-31 08:04:00,IE00BLCHJB90,16.68,17.26,16.68,17.26,740,16.68,16.68,0.0,320.256
2022-12-31 08:15:00,IE00BLCHJH52,12.954,13.32,12.954,13.376,956,12.954,12.954,0.0,248.7168
2022-12-31 08:04:00,IE00BLCHJN13,11.84,12.034,11.774,12.056,2756,11.774,11.774,0.0,226.06079999999997
2022-12-31 08:04:00,IE00BLCHJT74,11.098,11.226,11.032,11.226,4,11.032,11.032,0.0,211.8144
2022-12-31 08:04:00,IE00BLDGH447,4.7363,4.7445,4.7256,4.7445,30,4.7256,4.7256,0.0,90.73152
2022-12-31 08:04:00,IE00BLDGH553,4.736,4.7462,4.7216,4.7791,343587,4.7216,4.7216,0.0,90.65471999999998
2022-12-31 08:04:00,IE00BLF7VW10,28.782,28.879,28.724,28.879,0,28.724,28.724,0.0,551.5008
2022-12-31 08:04:00,IE00BLF7VX27,25.59,25.692,25.56,25.751,2,25.56,25.56,0.0,490.75199999999995
2022-12-31 08:04:00,IE00BLH3CQ86,5.142,5.605,5.142,5.605,2561,5.142,5.142,0.0,98.7264
2022-12-31 08:59:00,IE00BLH3CV30,5.564,5.764,5.564,5.764,3480,5.564,5.564,0.0,106.8288
2022-12-31 08:04:00,IE00BLLZQ805,5.895,5.92,5.862,5.92,7242,5.862,5.862,0.0,112.5504
2022-12-31 08:04:00,IE00BLLZQS08,5.518,5.577,5.518,5.577,7333,5.518,5.518,0.0,105.9456
2022-12-31 08:04:00,IE00BLNMYC90,71.13,71.94,71.01,71.94,27882,71.02,71.01,0.007071067811859044,1363.392
2022-12-31 08:04:00,IE00BLP53M98,5.11,5.117,5.101,5.13,8091,5.101,5.101,0.0,97.9392
2022-12-31 08:04:00,IE00BLPK3577,19.976,20.92,19.976,20.965,30139,19.976,19.976,0.0,383.5392
2022-12-31 08:04:00,IE00BLR6Q544,11.154,11.264,11.05,11.264,499,11.05,11.05,0.0,212.16
2022-12-31 08:04:00,IE00BLR6QB00,10.1,10.36,10.1,10.36,0,10.1,10.1,0.0,193.92
2022-12-31 08:04:00,IE00BLRB0028,24.66,26.42,24.66,26.42,0,24.66,24.66,0.0,473.472
2022-12-31 08:04:00,IE00BLRB0242,24.74,26.535,24.74,26.575,16524,24.74,24.74,0.0,475.0079999999999
2022-12-31 08:04:00,IE00BLRPQH31,4.5445,4.615,4.5135,4.615,11203,4.5135,4.5135,0.0,86.65919999999998
2022-12-31 08:04:00,IE00BLRPQJ54,1.8846,1.9152,1.8702,1.9152,304,1.8702,1.8702,0.0,35.90784
2022-12-31 08:04:00,IE00BLRPQL76,9.5474,9.5096,9.5096,9.5474,0,9.5096,9.5096,0.0,182.58432000000002
2022-12-31 08:04:00,IE00BLRPQP15,8.1984,8.1672,8.1672,8.1984,0,8.1672,8.1672,0.0,156.81024
2022-12-31 08:04:00,IE00BLRPRD67,8.303,8.3276,8.2956,8.3276,0,8.2956,8.2956,0.0,159.27552
2022-12-31 08:04:00,IE00BLRPRF81,8.276,8.2348,8.2348,8.3632,93,8.2348,8.2348,0.0,158.10816
2022-12-31 08:04:00,IE00BLRPRG98,115.61,103.2,103.2,117.81,2167,103.2,103.2,0.0,1981.44
2022-12-31 08:04:00,IE00BLRPRH06,3.2016,2.959,2.959,3.28,73109,2.959,2.959,0.0,56.8128
2022-12-31 08:04:00,IE00BLRPRJ20,34.924,32.936,32.936,35.3,35513,32.936,32.936,0.0,632.3711999999999
2022-12-31 08:19:00,IE00BLRPRK35,5.372,5.3515,5.172,5.372,7073,5.172,5.172,0.0,99.30239999999999
2022-12-31 08:04:00,IE00BLRPRL42,130.87,137.78,129.04,137.78,22993,129.04,129.04,0.0,2477.5679999999998
2022-12-31 08:04:00,IE00BLRPRQ96,3.4095,3.5025,3.4095,3.5025,3174,3.4095,3.4095,0.0,65.4624
2022-12-31 08:04:00,IE00BLRPRR04,4.005,4.104,4.002,4.127,29053,4.002,4.002,0.0,76.8384
2022-12-31 08:04:00,IE00BLS09N40,4.6512,4.5482,4.3,4.6512,31980,4.3,4.3,0.0,82.55999999999999
2022-12-31 08:04:00,IE00BLSN7P11,12.94,13.06,12.94,13.06,0,12.94,12.94,0.0,248.44799999999998
2022-12-31 08:04:00,IE00BLSN7W87,12.094,12.25,12.094,12.25,16,12.094,12.094,0.0,232.20479999999998
2022-12-31 08:04:00,IE00BLSNMW37,41.365,41.59,41.035,41.59,932,41.035,41.035,0.0,787.872
2022-12-31 08:04:00,IE00BM67HK77,42.015,42.205,41.835,42.265,41457,41.835,41.835,0.0,803.232
2022-12-31 08:04:00,IE00BM67HL84,22.2,22.41,22.05,22.41,57669,22.05,22.05,0.0,423.36
2022-12-31 08:04:00,IE00BM67HM91,33.38,33.42,32.74,33.445,155284,32.74,32.765,0.017677669529662685,629.088
2022-12-31 08:04:00,IE00BM67HN09,39.825,39.835,39.68,40.04,61777,39.68,39.68,0.0,761.856
2022-12-31 08:04:00,IE00BM67HP23,45.3,46.045,45.05,46.045,9176,45.05,45.05,0.0,864.9599999999999
2022-12-31 08:04:00,IE00BM67HQ30,27.88,28.23,27.825,28.26,4229,27.825,27.825,0.0,534.24
2022-12-31 08:04:00,IE00BM67HR47,15.964,16.178,15.924,16.178,7094,15.924,15.924,0.0,305.7408
2022-12-31 08:04:00,IE00BM67HS53,49.37,49.765,49.085,49.825,4294,49.085,49.085,0.0,942.432
2022-12-31 08:04:00,IE00BM67HT60,52.09,52.69,51.73,52.69,47502,51.73,51.73,0.0,993.2159999999999
2022-12-31 08:04:00,IE00BM67HV82,41.02,41.455,40.755,41.465,14554,40.755,40.755,0.0,782.496
2022-12-31 08:04:00,IE00BM67HW99,64.432,65.208,64.05,65.256,17675,64.05,64.05,0.0,1229.76
2022-12-31 08:04:00,IE00BM8QRY62,43.46,43.76,43.385,43.76,0,43.385,43.385,0.0,832.992
2022-12-31 08:04:00,IE00BM8QRZ79,30.48,33.305,30.465,33.335,50878,30.465,30.465,0.0,584.928
2022-12-31 08:04:00,IE00BM8QS095,28.45,28.65,28.4,28.65,8390,28.4,28.4,0.0,545.28
2022-12-31 08:04:00,IE00BM8R0N95,9.591,9.878,9.591,9.878,800,9.591,9.591,0.0,184.14719999999997
2022-12-31 08:04:00,IE00BM97MR69,47.864,47.649,47.649,47.932,4119,47.649,47.649,0.0,914.8608
2022-12-31 08:04:00,IE00BM9GRM34,4.1816,4.1755,4.1755,4.1816,0,4.1755,4.1755,0.0,80.1696
2022-12-31 08:04:00,IE00BMC38736,22.83,23.175,22.7,23.175,74423,22.7,22.7,0.0,435.84
2022-12-31 08:04:00,IE00BMC5DV85,99.05,99.0,98.87,99.05,0,98.87,98.87,0.0,1898.304
2022-12-31 08:04:00,IE00BMCZLH06,4.7575,4.7805,4.7487,4.7862,38253,4.757,4.7487,0.005868986283847855,91.17504000000001
2022-12-31 08:04:00,IE00BMCZLJ20,4.8035,4.841,4.8035,4.841,10,4.8035,4.8035,0.0,92.2272
2022-12-31 08:04:00,IE00BMD8KP97,30.555,30.96,30.455,30.96,1220,30.455,30.455,0.0,584.736
2022-12-31 08:04:00,IE00BMDBMN04,4.7014,4.7041,4.6894,4.7179,1292,4.6894,4.6894,0.0,90.03648
2022-12-31 08:04:00,IE00BMDBMT65,37.52,37.88,37.52,37.885,6,37.52,37.52,0.0,720.384
2022-12-31 08:04:00,IE00BMDBMV87,35.52,35.675,35.475,35.675,0,35.475,35.475,0.0,681.12
2022-12-31 08:04:00,IE00BMDBMW94,45.425,46.1,45.425,46.1,7,45.425,45.425,0.0,872.16
2022-12-31 08:04:00,IE00BMDBMX02,45.11,45.665,45.06,45.665,0,45.06,45.06,0.0,865.152
2022-12-31 08:04:00,IE00BMDFDY08,5.1292,5.1966,5.1292,5.1966,27906,5.1292,5.1292,0.0,98.48064
2022-12-31 08:04:00,IE00BMDH1538,12.468,13.434,12.45,13.516,147512,12.45,12.45,0.0,239.03999999999996
2022-12-31 08:09:00,IE00BMDKNW35,8.616,9.396,8.459,9.396,6346,8.459,8.459,0.0,162.41279999999998
2022-12-31 08:04:00,IE00BMDPBY65,30.505,30.865,30.3,30.865,1714,30.3,30.3,0.0,581.76
2022-12-31 08:04:00,IE00BMDPBZ72,30.645,30.93,30.445,30.93,10825,30.445,30.445,0.0,584.544
2022-12-31 08:04:00,IE00BMDWYZ92,28.66,28.935,28.62,28.935,10,28.62,28.62,0.0,549.504
2022-12-31 08:04:00,IE00BMDX0K95,119.94,120.82,119.94,121.26,1476,119.94,119.94,0.0,2302.848
2022-12-31 08:04:00,IE00BMDX0L03,137.82,140.48,137.82,140.48,0,137.82,137.82,0.0,2646.144
2022-12-31 08:04:00,IE00BMDX0M10,100.46,101.1,100.46,101.1,685,100.46,100.46,0.0,1928.8319999999999
2022-12-31 08:04:00,IE00BMFKG444,28.575,28.87,28.335,28.87,3571,28.335,28.335,0.0,544.032
2022-12-31 08:04:00,IE00BMFNW783,5.977,6.019,5.9,6.019,8038,5.9,5.9,0.0,113.28
2022-12-31 08:04:00,IE00BMFNWC33,5.903,6.307,5.9,6.332,67002,5.903,5.9,0.002121320343559095,113.28
2022-12-31 08:04:00,IE00BMFNWJ02,5.102,5.393,5.102,5.393,0,5.102,5.102,0.0,97.9584
2022-12-31 08:04:00,IE00BMGRZP89,6.301,6.356,6.301,6.356,0,6.301,6.301,0.0,120.97919999999999
2022-12-31 08:04:00,IE00BMH5XY61,9.544,9.745,9.544,9.745,0,9.544,9.544,0.0,183.2448
2022-12-31 08:04:00,IE00BMH5Y327,12.062,12.112,12.056,12.112,487,12.056,12.056,0.0,231.47519999999997
2022-12-31 08:04:00,IE00BMH5Y871,11.454,11.98,11.454,11.98,19463,11.454,11.454,0.0,219.9168
2022-12-31 08:04:00,IE00BMH5YF48,8.967,9.29,8.967,9.29,734,8.967,8.967,0.0,172.1664
2022-12-31 08:04:00,IE00BMH5YL08,8.925,9.739,8.925,9.739,10400,8.925,8.925,0.0,171.36
2022-12-31 08:04:00,IE00BMH5YR69,11.446,11.77,11.446,11.77,1212,11.446,11.446,0.0,219.76319999999998
2022-12-31 08:04:00,IE00BMP3HG27,9.287,9.36,9.287,9.36,7834,9.287,9.287,0.0,178.31040000000002
2022-12-31 08:04:00,IE00BMQ5Y557,98.566,98.68,98.566,98.68,0,98.566,98.566,0.0,1892.4672
2022-12-31 08:04:00,IE00BMQ8YK98,3.3365,3.636,3.3365,3.636,0,3.3365,3.3365,0.0,64.0608
2022-12-31 08:04:00,IE00BMQ8YQ50,5.02,5.013,5.013,5.02,0,5.013,5.013,0.0,96.2496
2022-12-31 08:04:00,IE00BMTX1Y45,6.0942,6.149,6.093,6.1516,284,6.093,6.093,0.0,116.98559999999999
2022-12-31 08:04:00,IE00BMVB5K07,24.74,24.66,24.53,24.74,409,24.53,24.53,0.0,470.976
2022-12-31 08:04:00,IE00BMVB5L14,24.165,24.25,24.14,24.25,50,24.14,24.14,0.0,463.488
2022-12-31 08:04:00,IE00BMVB5M21,25.85,26.025,25.795,26.025,2494,25.795,25.795,0.0,495.264
2022-12-31 08:04:00,IE00BMVB5N38,25.54,25.585,25.42,25.585,4,25.42,25.42,0.0,488.064
2022-12-31 08:04:00,IE00BMVB5P51,27.37,27.4,27.11,27.4,6134,27.11,27.11,0.0,520.512
2022-12-31 08:04:00,IE00BMVB5Q68,26.68,26.91,26.68,26.91,650,26.68,26.68,0.0,512.256
2022-12-31 08:04:00,IE00BMVB5R75,28.8,28.84,28.55,28.885,6141,28.55,28.55,0.0,548.16
2022-12-31 08:04:00,IE00BMVB5S82,28.025,28.26,27.995,28.3,7753,27.995,27.995,0.0,537.504
2022-12-31 08:04:00,IE00BMW3NY56,170.18,172.24,170.18,172.24,801,170.18,170.18,0.0,3267.456
2022-12-31 08:04:00,IE00BMW3QX54,21.05,21.375,20.925,21.375,7327,20.925,20.925,0.0,401.76
2022-12-31 08:04:00,IE00BMW42074,5.631,5.648,5.611,5.648,5422,5.611,5.611,0.0,107.73119999999999
2022-12-31 08:04:00,IE00BMW42181,5.731,5.807,5.73,5.81,37760,5.731,5.73,0.0007071067811861557,110.016
2022-12-31 08:04:00,IE00BMW42298,5.718,5.806,5.653,5.806,53150,5.653,5.653,0.0,108.53759999999998
2022-12-31 08:14:00,IE00BMW42306,6.258,6.326,6.207,6.326,803883,6.208,6.207,0.0007071067811867838,119.17439999999999
2022-12-31 08:04:00,IE00BMW42413,6.02,6.181,6.02,6.181,3177,6.02,6.02,0.0,115.58399999999999
2022-12-31 08:04:00,IE00BMW42520,4.997,5.067,4.9945,5.067,613,4.9945,4.9945,0.0,95.8944
2022-12-31 08:04:00,IE00BMW42637,7.978,7.995,7.819,7.995,26930,7.819,7.819,0.0,150.1248
2022-12-31 08:04:00,IE00BMWXKN31,6.313,6.318,6.222,6.328,14479,6.222,6.222,0.0,119.4624
2022-12-31 08:04:00,IE00BMX0B631,27.879,27.939,27.855,27.939,7600,27.862,27.855,0.004949747468304346,534.816
2022-12-31 08:04:00,IE00BMXWRM76,90.82,90.946,90.412,90.946,0,90.412,90.412,0.0,1735.9104
2022-12-31 08:04:00,IE00BMY76136,54.28,55.05,54.0,55.12,1937,54.0,54.0,0.0,1036.8
2022-12-31 08:04:00,IE00BMYDM794,5.798,6.131,5.798,6.176,1008864,5.798,5.798,0.0,111.3216
2022-12-31 08:04:00,IE00BMYDM919,9.944,10.036,9.889,10.04,702,9.889,9.889,0.0,189.8688
2022-12-31 08:04:00,IE00BMYDMB35,8.652,8.672,8.638,8.689,31,8.638,8.638,0.0,165.84959999999998
2022-12-31 08:04:00,IE00BMYDMD58,9.4524,9.4236,9.411,9.4524,0,9.411,9.411,0.0,180.69119999999998
2022-12-31 08:04:00,IE00BMYMHS24,6.722,6.717,6.67,6.722,3070,6.67,6.67,0.0,128.064
2022-12-31 08:04:00,IE00BMZ17W23,6.018,6.09,5.97,6.09,229907,5.971,5.97,0.0007071067811867838,114.624
2022-12-31 08:04:00,IE00BN4GXL63,9.52,9.5444,9.4966,9.5444,68,9.4966,9.4966,0.0,182.33472
2022-12-31 08:04:00,IE00BN4PXC48,12.6,12.75,12.6,12.752,9,12.6,12.6,0.0,241.92
2022-12-31 08:04:00,IE00BN4Q0602,13.552,13.762,13.552,13.762,0,13.552,13.552,0.0,260.1984
2022-12-31 08:04:00,IE00BN4Q0933,12.486,12.724,12.486,12.758,4152,12.486,12.486,0.0,239.7312
2022-12-31 08:04:00,IE00BN4Q0L55,12.214,12.398,12.214,12.398,900,12.214,12.214,0.0,234.5088
2022-12-31 08:17:00,IE00BN4Q0P93,12.828,13.1,12.828,13.18,16102,12.828,12.83,0.0014142135623735675,246.33599999999998
2022-12-31 08:04:00,IE00BN4Q0X77,12.914,12.986,12.874,12.986,0,12.874,12.874,0.0,247.1808
2022-12-31 08:20:00,IE00BN76Y761,5.755,5.825,5.755,5.83,22505,5.755,5.767,0.008485281374238892,110.7264
2022-12-31 08:04:00,IE00BN7JGL35,3.33,3.4695,3.33,3.4695,207,3.33,3.33,0.0,63.936
2022-12-31 08:04:00,IE00BN940Z87,84.29,83.72,83.72,85.03,255,83.72,83.72,0.0,1607.424
2022-12-31 08:04:00,IE00BN941009,93.29,93.07,92.99,93.29,0,92.99,92.99,0.0,1785.408
2022-12-31 08:45:00,IE00BNC0M681,15.878,16.15,15.878,16.214,1741,15.878,15.878,0.0,304.8576
2022-12-31 08:04:00,IE00BNC1F287,7.061,7.358,7.061,7.358,205,7.061,7.061,0.0,135.5712
2022-12-31 08:04:00,IE00BNC1G699,57.66,58.43,57.23,58.43,200,57.23,57.23,0.0,1098.8159999999998
2022-12-31 08:04:00,IE00BNC1G707,43.72,44.44,43.72,44.44,2,43.72,43.72,0.0,839.424
2022-12-31 08:04:00,IE00BNDS1P30,4.795,4.814,4.7926,4.814,0,4.7926,4.7926,0.0,92.01792
2022-12-31 08:04:00,IE00BNDS1Q47,4.751,4.769,4.748,4.769,0,4.748,4.748,0.0,91.1616
2022-12-31 08:04:00,IE00BNG8L278,4.588,4.6285,4.544,4.6345,85798,4.572,4.544,0.019798989873223663,87.24479999999998
2022-12-31 08:04:00,IE00BNG8L385,4.537,4.5805,4.5055,4.5805,39061,4.5055,4.5055,0.0,86.50559999999999
2022-12-31 08:04:00,IE00BNGFMX61,4.428,4.4455,4.4195,4.4455,0,4.4195,4.4195,0.0,84.8544
2022-12-31 08:04:00,IE00BNGFMY78,4.7385,4.773,4.737,4.773,403,4.737,4.737,0.0,90.9504
2022-12-31 08:04:00,IE00BNGJJT35,44.01,44.15,43.77,44.15,3,43.77,43.77,0.0,840.384
2022-12-31 08:04:00,IE00BNH72088,41.145,41.846,40.821,41.846,25367,40.821,40.821,0.0,783.7632
2022-12-31 08:04:00,IE00BNKF6C99,53.84,54.67,53.47,54.67,0,53.47,53.47,0.0,1026.624
2022-12-31 08:04:00,IE00BNRQM384,38.325,38.86,38.155,38.86,1992,38.155,38.155,0.0,732.576
2022-12-31 08:04:00,IE00BNTVVR89,7.085,7.018,6.974,7.143,14184,6.974,6.974,0.0,133.9008
2022-12-31 08:04:00,IE00BNTVVW33,4.9495,5.119,4.9495,5.119,405,4.9495,4.9495,0.0,95.03039999999999
2022-12-31 08:04:00,IE00BP2C0316,18.702,19.052,18.702,19.052,0,18.702,18.702,0.0,359.07840000000004
2022-12-31 08:04:00,IE00BP2C1S34,27.125,27.485,27.125,27.485,0,27.125,27.125,0.0,520.8
2022-12-31 08:04:00,IE00BP2C1V62,20.585,20.74,20.52,20.74,10,20.52,20.52,0.0,393.984
2022-12-31 08:04:00,IE00BP3QZ601,46.56,47.04,46.33,47.04,22412,46.345,46.33,0.010606601717798614,889.536
2022-12-31 08:04:00,IE00BP3QZ825,53.21,54.21,53.0,54.21,37765,53.05,53.0,0.03535533905932537,1017.5999999999999
2022-12-31 08:04:00,IE00BP3QZB59,33.315,33.305,32.97,33.315,99621,32.97,32.97,0.0,633.024
2022-12-31 08:04:00,IE00BP3QZD73,37.27,37.69,37.085,37.69,2577,37.12,37.085,0.02474873734152675,712.032
2022-12-31 08:09:00,IE00BP3QZJ36,45.59,45.93,45.185,45.93,3859,45.185,45.185,0.0,867.552
2022-12-31 08:04:00,IE00BP46NG52,24.478,24.341,24.336,24.478,0,24.336,24.336,0.0,467.2511999999999
2022-12-31 08:04:00,IE00BP8FKB21,64.6,65.68,64.6,65.68,19,64.6,64.6,0.0,1240.32
2022-12-31 08:04:00,IE00BP9F2J32,102.595,102.735,102.295,102.94,625,102.295,102.295,0.0,1964.0639999999999
2022-12-31 08:04:00,IE00BPRCH686,152.0,152.66,151.46,152.66,164,151.46,151.7,0.16970562748475773,2912.64
2022-12-31 08:04:00,IE00BPVLQD13,13.782,13.846,13.768,13.87,1125,13.768,13.768,0.0,264.3456
2022-12-31 08:04:00,IE00BQ70R696,36.11,36.52,36.08,36.52,5809,36.08,36.08,0.0,692.736
2022-12-31 08:04:00,IE00BQN1K562,8.632,8.786,8.623,8.793,73492,8.63,8.623,0.004949747468306858,165.56159999999997
2022-12-31 08:09:00,IE00BQN1K786,8.787,8.898,8.746,8.898,290701,8.746,8.746,0.0,167.9232
2022-12-31 08:09:00,IE00BQN1K901,7.211,7.232,7.121,7.24,1566106,7.125,7.134,0.006363961030679169,136.9728
2022-12-31 08:04:00,IE00BQN1KC32,7.849,7.96,7.849,7.96,1,7.849,7.849,0.0,150.7008
2022-12-31 08:04:00,IE00BQQ3Q067,13.962,13.918,13.918,14.05,1395,13.918,13.918,0.0,267.2256
2022-12-31 08:15:00,IE00BQQP9F84,33.49,33.215,33.02,33.945,30237,33.02,33.02,0.0,633.984
2022-12-31 08:14:00,IE00BQQP9G91,33.5,33.36,33.205,33.85,29585,33.205,33.205,0.0,637.536
2022-12-31 08:04:00,IE00BQQP9H09,44.535,45.035,44.5,45.05,10315,44.5,44.5,0.0,854.4
2022-12-31 08:04:00,IE00BQT3WG13,5.397,5.42,5.381,5.442,268450,5.385,5.381,0.0028284271247458787,103.3152
2022-12-31 09:41:00,IE00BQWJFQ70,32.0,32.105,31.905,32.105,34522,31.905,31.905,0.0,612.576
2022-12-31 08:04:00,IE00BQXKVQ19,24.7,25.23,24.315,25.625,17340,24.315,24.315,0.0,466.848
2022-12-31 09:58:00,IE00BQZJBM26,17.51,17.442,17.294,17.524,262,17.294,17.294,0.0,332.0448
2022-12-31 08:04:00,IE00BQZJBQ63,20.405,20.49,20.34,20.49,10660,20.34,20.34,0.0,390.52799999999996
2022-12-31 08:04:00,IE00BQZJBX31,11.778,11.924,11.776,11.924,433,11.776,11.776,0.0,226.0992
2022-12-31 08:04:00,IE00BQZJC527,18.964,19.304,18.964,19.328,41,18.964,18.964,0.0,364.1088
2022-12-31 08:04:00,IE00BRB36B93,18.08,18.202,18.048,18.202,1307,18.048,18.048,0.0,346.5216
2022-12-31 08:04:00,IE00BRKWGL70,34.751,35.235,34.618,35.235,4293,34.618,34.618,0.0,664.6656
2022-12-31 08:04:00,IE00BS7K8821,30.756,30.82,30.749,30.82,47,30.749,30.749,0.0,590.3807999999999
2022-12-31 08:04:00,IE00BSJCQV56,33.865,34.7,33.865,34.81,5645,33.865,33.865,0.0,650.208
2022-12-31 08:04:00,IE00BSKRJX20,5.6672,5.6738,5.6046,5.6818,16779,5.6046,5.6046,0.0,107.60831999999999
2022-12-31 08:09:00,IE00BSKRJZ44,4.5903,4.5907,4.5705,4.6081,92149,4.5705,4.5705,0.0,87.75359999999999
2022-12-31 08:04:00,IE00BSKRK281,5.0072,5.0002,4.9679,5.0072,25229,4.9679,4.9679,0.0,95.38368
2022-12-31 08:04:00,IE00BSPLC298,44.4,44.83,44.065,44.95,11479,44.065,44.065,0.0,846.0479999999999
2022-12-31 08:04:00,IE00BSPLC306,41.525,41.535,41.01,41.535,1148,41.01,41.01,0.0,787.3919999999999
2022-12-31 08:04:00,IE00BSPLC413,49.17,49.98,48.9,49.995,10109,48.9,48.9,0.0,938.8799999999999
2022-12-31 08:04:00,IE00BSPLC520,49.57,49.885,49.29,49.885,661,49.29,49.29,0.0,946.3679999999999
2022-12-31 08:04:00,IE00BTJRMP35,50.818,51.118,50.588,51.144,133931,50.588,50.588,0.0,971.2896
2022-12-31 08:04:00,IE00BTN1Y115,92.8,93.7,92.64,93.7,379,92.64,92.64,0.0,1778.6879999999999
2022-12-31 08:04:00,IE00BVFZGC04,20.916,20.754,20.754,21.038,0,20.754,20.754,0.0,398.4768
2022-12-31 08:04:00,IE00BVFZGD11,30.666,30.402,30.402,31.012,4000,30.402,30.402,0.0,583.7184
2022-12-31 08:04:00,IE00BVGC6645,18.132,18.258,18.094,18.258,211,18.096,18.094,0.0014142135623723114,347.4048
2022-12-31 08:04:00,IE00BVXBH163,18.376,18.48,18.256,18.48,249,18.256,18.256,0.0,350.5152
2022-12-31 08:04:00,IE00BVXC4854,16.83,16.856,16.82,16.856,0,16.82,16.82,0.0,322.944
2022-12-31 08:04:00,IE00BVZ6SP04,96.776,96.768,96.75,96.776,0,96.75,96.75,0.0,1857.6
2022-12-31 08:04:00,IE00BWBXM278,42.695,43.81,42.695,43.81,5904,42.695,42.695,0.0,819.744
2022-12-31 08:04:00,IE00BWBXM385,32.445,32.175,32.035,32.445,37096,32.035,32.035,0.0,615.0719999999999
2022-12-31 08:09:00,IE00BWBXM492,21.745,21.855,21.245,21.855,96775,21.245,21.245,0.0,407.904
2022-12-31 08:04:00,IE00BWBXM500,38.19,38.36,37.74,38.395,51699,37.74,37.74,0.0,724.6080000000001
2022-12-31 08:04:00,IE00BWBXM617,33.855,33.865,33.64,33.88,12105,33.64,33.64,0.0,645.888
2022-12-31 08:04:00,IE00BWBXM724,36.355,36.61,35.935,36.61,6233,35.99,35.935,0.038890872965259914,689.952
2022-12-31 08:04:00,IE00BWBXM831,34.47,34.685,34.305,34.685,5238,34.31,34.305,0.003535533905934546,658.656
2022-12-31 08:04:00,IE00BWBXM948,70.36,71.09,69.97,71.09,8413,69.97,69.97,0.0,1343.424
2022-12-31 08:04:00,IE00BWBXMB69,33.875,34.16,33.71,34.16,5013,33.71,33.71,0.0,647.232
2022-12-31 08:04:00,IE00BWT3KJ20,25.235,25.51,25.235,25.51,0,25.235,25.235,0.0,484.51199999999994
2022-12-31 08:04:00,IE00BWT3KL42,26.24,26.575,26.235,26.575,0,26.235,26.235,0.0,503.712
2022-12-31 08:04:00,IE00BWT3KN65,30.965,31.41,30.965,31.41,10,30.965,30.965,0.0,594.528
2022-12-31 08:04:00,IE00BWTN6Y99,30.585,30.575,30.375,30.61,10426,30.375,30.375,0.0,583.1999999999999
2022-12-31 08:04:00,IE00BWTNM966,27.585,27.93,27.585,27.93,504,27.585,27.585,0.0,529.632
2022-12-31 08:04:00,IE00BWZN1T31,6.841,6.89,6.822,6.89,0,6.822,6.822,0.0,130.98239999999998
2022-12-31 08:04:00,IE00BX7RQY03,24.66,25.015,24.66,25.035,2141,24.66,24.66,0.0,473.472
2022-12-31 08:04:00,IE00BX7RR706,27.16,27.38,27.16,27.38,1480,27.16,27.16,0.0,521.472
2022-12-31 08:04:00,IE00BX7RRJ27,33.33,33.655,33.205,33.675,1462,33.205,33.205,0.0,637.536
2022-12-31 08:18:00,IE00BY7QL619,62.08,62.08,62.08,62.08,10,62.08,62.08,0.0,1191.936
2022-12-31 08:04:00,IE00BYM31M36,5.0834,5.07,5.05,5.1094,13095,5.0572,5.05,0.00509116882454321,96.96
2022-12-31 08:04:00,IE00BYML9W36,36.011,36.371,35.9,36.371,70762,35.9,35.9,0.0,689.28
2022-12-31 08:04:00,IE00BYMLZY74,13.736,13.65,13.65,13.81,11645,13.65,13.65,0.0,262.08
2022-12-31 08:04:00,IE00BYMS5W68,37.265,37.795,36.9,37.795,10552,36.9,36.9,0.0,708.4799999999999
2022-12-31 08:04:00,IE00BYPC1H27,5.0798,5.062,5.0584,5.096,172683,5.0608,5.0584,0.001697056274848155,97.12128
2022-12-31 08:04:00,IE00BYPHT736,15.8355,15.8405,15.7565,15.887,3841,15.7565,15.7565,0.0,302.5248
2022-12-31 08:04:00,IE00BYPLS672,20.4,20.965,20.35,20.965,378061,20.35,20.35,0.0,390.72
2022-12-31 08:04:00,IE00BYQCZJ13,18.724,18.818,18.716,18.818,0,18.716,18.716,0.0,359.3472
2022-12-31 08:04:00,IE00BYQCZN58,20.205,20.28,20.115,20.28,1,20.115,20.115,0.0,386.20799999999997
2022-12-31 08:04:00,IE00BYQCZX56,19.858,20.065,19.796,20.065,0,19.796,19.796,0.0,380.0832
2022-12-31 08:04:00,IE00BYSX4176,5.485,5.568,5.485,5.572,910,5.485,5.485,0.0,105.312
2022-12-31 08:04:00,IE00BYSX4283,6.266,6.363,6.264,6.363,4000,6.264,6.264,0.0,120.2688
2022-12-31 08:04:00,IE00BYSX4846,5.371,5.32,5.31,5.371,558,5.31,5.31,0.0,101.95199999999998
2022-12-31 08:04:00,IE00BYSZ5R67,26.671,26.613,26.613,26.671,0,26.613,26.613,0.0,510.96959999999996
2022-12-31 08:04:00,IE00BYSZ5T81,26.952,26.913,26.913,26.952,0,26.913,26.913,0.0,516.7296
2022-12-31 08:04:00,IE00BYSZ5V04,28.271,28.257,28.15,28.325,612,28.16,28.15,0.007071067811866581,540.4799999999999
2022-12-31 08:04:00,IE00BYSZ6062,33.016,33.067,32.845,33.067,486,32.845,32.845,0.0,630.6239999999999
